price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus,location,property_age_years,year_built,property_type,sale_date,local_market_index,comparable_sale_price,price_per_sqft,age_band,latitude,longitude,demand_index,growth_rate_zone,distance_to_school_km,distance_to_hospital_km,distance_to_supermarket_km,distance_to_transit_km,distance_to_park_km,location_convenience_score,nearest_school,nearest_hospital,nearest_supermarket,nearest_transit_station,nearest_park
6629000,6000,3,1,2,yes,no,no,yes,no,1,yes,semi-furnished,Delhi NCR,28,1998,Independent House,17-06-2026,170.7,7711403,1104.83,16-30yrs,28.74993,77.14947,99.7,Stable,0.37,0.75,0.99,0.24,0.75,81.8,Amity International School,Max Super Speciality Hospital,DMart,Noida Sector 18 Metro,Deer Park
6615000,4000,3,2,2,yes,no,yes,no,yes,1,no,semi-furnished,Delhi NCR,29,1997,Independent House,10-06-2026,163,7711855,1653.75,16-30yrs,28.7667,77.04988,46.2,Stable,0.81,1.93,0.76,1.41,1.81,60.5,DPS R.K. Puram,AIIMS Delhi,Reliance Fresh,Rajiv Chowk Metro Station,Lodhi Garden
6615000,10500,3,2,1,yes,no,yes,no,yes,1,yes,furnished,Delhi NCR,19,2007,Independent House,05-04-2025,167.9,7711855,630,16-30yrs,28.73319,77.12951,83.5,Stable,0.1,0.68,1.34,1.33,1.18,72.8,Modern School,Fortis Escorts,Spencers Retail,Hauz Khas Metro Station,Nehru Park
6580000,6000,3,2,4,yes,no,no,no,yes,0,no,semi-furnished,Bengaluru,17,2009,Independent House,11-11-2024,149.6,6592718,1096.67,16-30yrs,12.90695,77.5019,54.4,Moderate Growth,3.63,1.6,0.85,1.11,1.69,47.8,Bishop Cotton School,Apollo Hospital,Namdhari Fresh,Majestic Bus Station,JP Park
6510000,3760,3,1,2,yes,no,no,yes,no,2,no,semi-furnished,Hyderabad,24,2002,Independent House,05-06-2026,125.3,5460212,1731.38,16-30yrs,17.37128,78.58745,58.2,Moderate Growth,0.86,2.85,1.01,0.39,0.3,68.2,Delhi Public School Hyderabad,Apollo Health City,Heritage Fresh,Ameerpet Metro Station,KBR National Park
6510000,8250,3,2,3,yes,no,no,no,yes,0,no,furnished,Bengaluru,4,2022,Villa,01-05-2026,149.6,6595518,789.09,0-5yrs,12.93025,77.57796,52.2,Moderate Growth,1.01,0.6,1.76,1.05,1.52,65.1,Vidyashilp Academy,Fortis Hospital Bannerghatta,Nilgiris,Indiranagar Metro Station,Lalbagh Botanical Garden
6510000,6670,3,1,3,yes,no,yes,no,no,0,yes,unfurnished,Pune,35,1991,Villa,23-05-2026,134.8,4996409,976.01,31-45yrs,18.49942,73.8512,86.2,Moderate Growth,0.6,0.86,0.86,0.54,1.23,76,Bishops School,Sahyadri Hospital,Star Bazaar,PCMC Metro Station,Bund Garden
6475000,3960,3,1,1,yes,no,yes,no,no,2,no,semi-furnished,Hyderabad,33,1993,Apartment,17-05-2026,123.1,5461273,1635.1,31-45yrs,17.47578,78.57052,38.4,Moderate Growth,1.3,3.7,0.1,1.85,1.74,48.9,Delhi Public School Hyderabad,Apollo Health City,Heritage Fresh,Ameerpet Metro Station,KBR National Park
6475000,7410,3,1,1,yes,yes,yes,no,yes,2,yes,unfurnished,Pune,30,1996,Independent House,09-04-2025,135.4,4998000,873.82,16-30yrs,18.62747,73.84671,88.2,Moderate Growth,1.08,1.49,1.25,1.72,2.74,51.3,Vibgyor High,Jehangir Hospital,Reliance Smart,Swargate Bus Station,Pu La Deshpande Garden
6440000,8580,5,3,2,yes,no,no,no,no,2,no,furnished,Hyderabad,32,1994,Independent House,29-03-2026,130.7,6440000,750.58,31-45yrs,17.43186,78.52862,58.2,Moderate Growth,2.24,2.43,1.14,1.63,1.31,48.6,Chirec International,Care Hospitals,Spencers Retail,Secunderabad Railway Station,Indira Park
6440000,5000,3,1,2,yes,no,no,no,yes,0,no,semi-furnished,Bengaluru,9,2017,Independent House,05-04-2026,150.8,6598318,1288,6-15yrs,13.01001,77.52128,64.9,Moderate Growth,1.78,0.99,0.88,1.59,1.42,60.8,National Public School,Manipal Hospital,More Supermarket,MG Road Metro Station,Cubbon Park
6419000,6750,2,1,1,yes,yes,yes,no,no,2,yes,furnished,Pune,1,2025,Independent House,04-05-2026,127.9,5027167,950.96,0-5yrs,18.56776,73.81682,71.7,Moderate Growth,1.82,1.15,1.72,1.14,2.68,50,Vibgyor High,Jehangir Hospital,Reliance Smart,Swargate Bus Station,Pu La Deshpande Garden
6405000,4800,3,2,4,yes,yes,no,no,yes,0,no,furnished,Hyderabad,1,2025,Independent House,15-11-2025,125.4,5463394,1334.38,0-5yrs,17.38414,78.38923,69.5,Moderate Growth,1.12,1.95,0.73,1.42,1.27,61.8,Chirec International,Care Hospitals,Spencers Retail,Secunderabad Railway Station,Indira Park
6300000,7200,3,2,1,yes,no,yes,no,yes,3,no,semi-furnished,Delhi NCR,30,1996,Independent House,10-03-2026,165.1,7722016,875,16-30yrs,28.6988,77.08793,79,Stable,1.43,3.74,1.31,0.1,2.61,46,DPS R.K. Puram,AIIMS Delhi,Reliance Fresh,Rajiv Chowk Metro Station,Lodhi Garden
6300000,6000,4,2,4,yes,no,no,no,no,1,no,semi-furnished,Bengaluru,40,1986,Independent House,01-08-2025,155.2,6520500,1050,31-45yrs,12.92444,77.66677,49,Moderate Growth,2.91,3.12,1.29,1.52,2.44,33.7,Vidyashilp Academy,Fortis Hospital Bannerghatta,Nilgiris,Indiranagar Metro Station,Lalbagh Botanical Garden
6300000,4100,3,2,3,yes,no,no,no,yes,2,no,semi-furnished,Hyderabad,7,2019,Independent House,11-05-2026,132.6,5466576,1536.59,6-15yrs,17.38109,78.50235,65.1,Moderate Growth,1.62,0.51,2.51,1.96,1.25,53.9,Chirec International,Care Hospitals,Spencers Retail,Secunderabad Railway Station,Indira Park
6300000,9000,3,1,1,yes,no,yes,no,no,1,yes,furnished,Delhi NCR,24,2002,Independent House,15-06-2025,165.8,7722016,700,16-30yrs,28.8623,77.1644,89.1,Stable,1.59,2.38,0.1,0.78,0.99,65.7,DPS R.K. Puram,AIIMS Delhi,Reliance Fresh,Rajiv Chowk Metro Station,Lodhi Garden
6300000,6400,3,1,1,yes,yes,yes,no,yes,1,yes,semi-furnished,Hyderabad,10,2016,Independent House,18-11-2025,126.3,5466576,984.38,6-15yrs,17.44583,78.41487,54.4,Moderate Growth,0.1,3.58,1.28,1.95,2.07,47.2,Oakridge International,Yashoda Hospitals,Ratnadeep Supermarket,Miyapur Metro Station,Lumbini Park
6293000,6600,3,2,3,yes,no,no,no,yes,0,yes,unfurnished,Delhi NCR,9,2017,Villa,07-06-2026,171.3,7722242,953.48,6-15yrs,28.68015,77.04067,96,Stable,1.64,2.46,1.02,0.17,1.3,61.3,Amity International School,Max Super Speciality Hospital,DMart,Noida Sector 18 Metro,Deer Park
6265000,6000,4,1,3,yes,yes,yes,no,no,0,yes,unfurnished,Bengaluru,31,1995,Independent House,24-02-2026,149.1,6524000,1044.17,31-45yrs,12.93857,77.56201,69.1,Moderate Growth,1.8,0.98,1.65,1.31,1.84,55.4,National Public School,Manipal Hospital,More Supermarket,MG Road Metro Station,Cubbon Park
6230000,6600,3,2,1,yes,no,yes,no,yes,0,yes,unfurnished,Pune,1,2025,Independent House,25-02-2025,124.2,5009136,943.94,0-5yrs,18.45989,73.89678,67.8,Moderate Growth,2.64,2.23,0.85,1.16,1.27,52.1,Vibgyor High,Jehangir Hospital,Reliance Smart,Swargate Bus Station,Pu La Deshpande Garden
6230000,5500,3,1,3,yes,no,no,no,no,1,yes,unfurnished,Delhi NCR,35,1991,Independent House,05-10-2024,168,7724274,1132.73,31-45yrs,28.73031,77.12745,90.2,Stable,0.1,3.89,0.62,1.38,1.94,53.4,Amity International School,Max Super Speciality Hospital,DMart,Noida Sector 18 Metro,Deer Park
6195000,5500,3,2,4,yes,yes,no,no,yes,1,no,semi-furnished,Hyderabad,20,2006,Independent House,01-02-2026,133.9,5469758,1126.36,16-30yrs,17.41241,78.48563,51,Moderate Growth,1.81,1.44,2.02,1.55,1.32,52.1,Delhi Public School Hyderabad,Apollo Health City,Heritage Fresh,Ameerpet Metro Station,KBR National Park
6195000,6350,3,2,3,yes,yes,no,no,yes,0,no,furnished,Bengaluru,9,2017,Villa,25-01-2026,148.2,6608118,975.59,6-15yrs,12.87058,77.63818,68.5,Moderate Growth,1.5,2.64,0.84,2.87,1.36,45.9,Vidyashilp Academy,Fortis Hospital Bannerghatta,Nilgiris,Indiranagar Metro Station,Lalbagh Botanical Garden
6195000,5500,3,2,1,yes,yes,yes,no,no,2,yes,furnished,Delhi NCR,21,2005,Independent House,19-10-2024,169.5,7725403,1126.36,16-30yrs,28.73814,77.0919,80.9,Stable,1.52,1.36,1.11,0.1,1.47,67.3,Amity International School,Max Super Speciality Hospital,DMart,Noida Sector 18 Metro,Deer Park
6160000,4500,3,1,4,yes,no,no,no,yes,0,no,unfurnished,Hyderabad,5,2021,Independent House,28-11-2025,124.6,5470818,1368.89,0-5yrs,17.34514,78.48519,53,Moderate Growth,1.2,1.03,1.15,0.27,0.74,74.2,Delhi Public School Hyderabad,Apollo Health City,Heritage Fresh,Ameerpet Metro Station,KBR National Park
6160000,5450,4,2,1,yes,no,yes,no,yes,0,yes,semi-furnished,Hyderabad,26,2000,Independent House,29-06-2026,129.8,5435889,1130.28,16-30yrs,17.48487,78.57804,64.7,Moderate Growth,1.8,1.87,1.3,0.82,1.53,57,Oakridge International,Yashoda Hospitals,Ratnadeep Supermarket,Miyapur Metro Station,Lumbini Park
6125000,6420,3,1,3,yes,no,yes,no,no,0,yes,unfurnished,Hyderabad,26,2000,Villa,05-11-2024,128.3,5471879,954.05,16-30yrs,17.39598,78.44566,66.9,Moderate Growth,2.17,3.42,0.35,1.36,1.6,47.7,Chirec International,Care Hospitals,Spencers Retail,Secunderabad Railway Station,Indira Park
6107500,3240,4,1,3,yes,no,no,no,no,1,no,semi-furnished,Delhi NCR,10,2016,Independent House,27-04-2026,167.8,7986300,1885.03,6-15yrs,28.82434,77.11529,88.6,Stable,1.4,3.05,0.67,0.71,0.44,63.1,DPS R.K. Puram,AIIMS Delhi,Reliance Fresh,Rajiv Chowk Metro Station,Lodhi Garden
6090000,6615,4,2,2,yes,yes,no,yes,no,1,no,semi-furnished,Bengaluru,26,2000,Independent House,04-12-2025,146.1,6541500,920.63,16-30yrs,12.93953,77.70744,63.2,Moderate Growth,1.4,1.39,1.07,0.83,0.21,71.2,Vidyashilp Academy,Fortis Hospital Bannerghatta,Nilgiris,Indiranagar Metro Station,Lalbagh Botanical Garden
6090000,6600,3,1,1,yes,yes,yes,no,no,2,yes,semi-furnished,Bengaluru,34,1992,Independent House,23-05-2026,154.2,6612318,922.73,31-45yrs,12.95144,77.60173,72.7,Moderate Growth,1.38,1.73,1.09,0.15,2.76,58.2,Bishop Cotton School,Apollo Hospital,Namdhari Fresh,Majestic Bus Station,JP Park
6090000,8372,3,1,3,yes,no,no,no,yes,2,no,unfurnished,Hyderabad,4,2022,Villa,29-06-2026,123.2,5472939,727.42,0-5yrs,17.40599,78.53616,49.9,Moderate Growth,1.44,1.51,1.86,0.35,1.72,59.6,Delhi Public School Hyderabad,Apollo Health City,Heritage Fresh,Ameerpet Metro Station,KBR National Park
6083000,4300,6,2,2,yes,no,no,no,no,0,no,furnished,Bengaluru,1,2025,Independent House,05-04-2026,151.5,6083000,1414.65,0-5yrs,13.04552,77.55213,58.9,Moderate Growth,1.72,0.1,1.42,0.7,1.74,66.6,Vidyashilp Academy,Fortis Hospital Bannerghatta,Nilgiris,Indiranagar Metro Station,Lalbagh Botanical Garden
6083000,9620,3,1,1,yes,no,yes,no,no,2,yes,furnished,Bengaluru,6,2020,Independent House,23-06-2025,143.5,6612598,632.33,6-15yrs,13.01121,77.73156,76.2,Moderate Growth,0.96,2.78,1.3,2.24,1.15,50.4,Bishop Cotton School,Apollo Hospital,Namdhari Fresh,Majestic Bus Station,JP Park
6020000,6800,2,1,1,yes,yes,yes,no,no,2,no,furnished,Bengaluru,24,2002,Independent House,17-04-2026,152.1,6930000,885.29,16-30yrs,12.88525,77.43713,66.6,Moderate Growth,0.1,4,1.05,0.71,3.17,46.9,National Public School,Manipal Hospital,More Supermarket,MG Road Metro Station,Cubbon Park
6020000,8000,3,1,1,yes,yes,yes,no,yes,2,yes,semi-furnished,Hyderabad,33,1993,Independent House,06-05-2026,130.9,5475061,752.5,31-45yrs,17.3978,78.4073,70.4,Moderate Growth,2.63,3.84,1.71,3.21,1.56,23.9,Oakridge International,Yashoda Hospitals,Ratnadeep Supermarket,Miyapur Metro Station,Lumbini Park
6020000,6900,3,2,1,yes,yes,yes,no,no,0,yes,unfurnished,Bengaluru,25,2001,Independent House,09-05-2026,153.3,6615118,872.46,16-30yrs,12.97316,77.52083,81.6,Moderate Growth,0.16,1.63,0.68,1.86,0.19,73.4,Bishop Cotton School,Apollo Hospital,Namdhari Fresh,Majestic Bus Station,JP Park
5950000,3700,4,1,2,yes,yes,no,no,yes,0,no,furnished,Chennai,13,2013,Independent House,08-01-2026,119.5,4734722,1608.11,6-15yrs,13.05267,80.38409,44.6,Moderate Growth,1.73,4.3,1.18,1.25,2.54,35.3,PSBB Senior Secondary,Apollo Hospital Greams Road,Nilgiris,Chennai Central Metro,Semmozhi Poonga
5950000,6420,3,1,1,yes,no,yes,no,yes,0,yes,furnished,Bengaluru,28,1998,Independent House,07-07-2024,154.8,6617918,926.79,16-30yrs,12.92623,77.61927,85.3,Moderate Growth,0.48,3.06,0.24,1.65,0.81,63.3,Vidyashilp Academy,Fortis Hospital Bannerghatta,Nilgiris,Indiranagar Metro Station,Lalbagh Botanical Garden
5950000,7020,3,1,1,yes,no,yes,no,yes,2,yes,semi-furnished,Chennai,7,2019,Independent House,04-02-2026,126.9,5009290,847.58,6-15yrs,13.20503,80.25234,76.1,Moderate Growth,1.28,1.83,0.48,1.91,2.03,55.7,Chettinad Vidyashram,MIOT International,DMart,Koyambedu Bus Terminus,Elliots Beach Park
5950000,6540,3,1,1,yes,yes,yes,no,no,2,yes,furnished,Chennai,32,1994,Independent House,16-12-2025,119,5009290,909.79,31-45yrs,13.05537,80.18098,58.7,Moderate Growth,0.86,2.44,1.62,0.45,1.75,58.1,PSBB Senior Secondary,Apollo Hospital Greams Road,Nilgiris,Chennai Central Metro,Semmozhi Poonga
5950000,7231,3,1,2,yes,yes,yes,no,yes,0,yes,semi-furnished,Chennai,6,2020,Independent House,02-03-2025,118.6,5009290,822.85,6-15yrs,13.02349,80.29619,63,Moderate Growth,1.6,1.97,1.08,0.13,2.97,54.4,DAV Public School,Fortis Malar Hospital,Spencers Retail,Guindy Railway Station,Guindy National Park
5950000,6254,4,2,1,yes,no,yes,no,no,1,yes,semi-furnished,Hyderabad,24,2002,Independent House,28-12-2025,128.4,5459222,951.39,16-30yrs,17.4296,78.49468,68.9,Moderate Growth,0.9,2.54,0.1,2.32,2.17,52.8,Chirec International,Care Hospitals,Spencers Retail,Secunderabad Railway Station,Indira Park
5950000,7320,4,2,2,yes,no,no,no,no,0,no,furnished,Hyderabad,30,1996,Independent House,18-05-2026,126.6,5459222,812.84,16-30yrs,17.39414,78.43819,62.5,Moderate Growth,0.56,4.4,1.08,0.62,1.49,52.1,Delhi Public School Hyderabad,Apollo Health City,Heritage Fresh,Ameerpet Metro Station,KBR National Park
5950000,6525,3,2,4,yes,no,no,no,no,1,no,furnished,Hyderabad,30,1996,Villa,09-04-2026,126.1,5477182,911.88,16-30yrs,17.37969,78.38229,60.9,Moderate Growth,1.92,1.37,0.99,2,3.16,44.5,Oakridge International,Yashoda Hospitals,Ratnadeep Supermarket,Miyapur Metro Station,Lumbini Park
5943000,15600,3,1,1,yes,no,no,no,yes,2,no,semi-furnished,Bengaluru,33,1993,Independent House,06-04-2026,148.4,6618198,380.96,31-45yrs,13.02629,77.51741,57.6,Moderate Growth,2.84,1.1,0.49,1.9,4.44,36.7,Bishop Cotton School,Apollo Hospital,Namdhari Fresh,Majestic Bus Station,JP Park
5880000,7160,3,1,1,yes,no,yes,no,no,2,yes,unfurnished,Chennai,18,2008,Independent House,03-03-2026,125.1,5011548,821.23,16-30yrs,13.1169,80.28564,67.3,Moderate Growth,1.87,3.25,1.25,0.1,1.31,54.3,PSBB Senior Secondary,Apollo Hospital Greams Road,Nilgiris,Chennai Central Metro,Semmozhi Poonga
5880000,6500,3,2,3,yes,no,no,no,yes,0,no,unfurnished,Hyderabad,36,1990,Villa,18-02-2026,130.3,5479303,904.62,31-45yrs,17.41035,78.50847,42.4,Moderate Growth,1.95,2.77,1.08,2.05,3.2,35,Oakridge International,Yashoda Hospitals,Ratnadeep Supermarket,Miyapur Metro Station,Lumbini Park
5873000,5500,3,1,3,yes,yes,no,no,yes,1,no,furnished,Hyderabad,24,2002,Independent House,31-05-2025,126.6,5479515,1067.82,16-30yrs,17.45249,78.49182,44.8,Moderate Growth,0.85,0.32,1.24,1.95,2.43,60.1,Chirec International,Care Hospitals,Spencers Retail,Secunderabad Railway Station,Indira Park
5873000,11460,3,1,3,yes,no,no,no,no,2,yes,semi-furnished,Bengaluru,24,2002,Villa,22-03-2026,142.6,6620998,512.48,16-30yrs,12.99145,77.58399,75.7,Moderate Growth,1.43,1.16,1.49,2.09,2.06,51.6,National Public School,Manipal Hospital,More Supermarket,MG Road Metro Station,Cubbon Park
5866000,4800,3,1,1,yes,yes,yes,no,no,0,no,unfurnished,Hyderabad,23,2003,Independent House,31-01-2026,123.4,5479727,1222.08,16-30yrs,17.34182,78.36289,55.9,Moderate Growth,2.09,1.54,0.8,1.37,0.75,61.5,Oakridge International,Yashoda Hospitals,Ratnadeep Supermarket,Miyapur Metro Station,Lumbini Park
5810000,5828,4,1,4,yes,yes,no,no,no,0,no,semi-furnished,Bengaluru,32,1994,Independent House,04-11-2025,151.5,6569500,996.91,31-45yrs,12.94624,77.59801,72.7,Moderate Growth,1.02,1.6,1.59,1.56,0.9,60.8,Bishop Cotton School,Apollo Hospital,Namdhari Fresh,Majestic Bus Station,JP Park
5810000,5200,3,1,3,yes,no,no,no,yes,0,no,semi-furnished,Pune,34,1992,Independent House,11-03-2026,123.6,5028227,1117.31,31-45yrs,18.48393,73.78442,48.5,Moderate Growth,2.6,3,1.04,1.76,3.42,30.5,Symbiosis International School,Ruby Hall Clinic,DMart,Pune Railway Station,Empress Garden
5810000,4800,3,1,3,yes,no,no,no,yes,0,no,unfurnished,Hyderabad,9,2017,Independent House,11-04-2025,128.9,5481424,1210.42,6-15yrs,17.39968,78.48963,42.8,Moderate Growth,1.8,3.94,1.09,1.31,2.24,39,Oakridge International,Yashoda Hospitals,Ratnadeep Supermarket,Miyapur Metro Station,Lumbini Park
5803000,7000,3,1,1,yes,no,yes,no,no,2,yes,semi-furnished,Pune,13,2013,Independent House,28-11-2025,126.8,5028545,829,6-15yrs,18.44494,73.88925,70.8,Moderate Growth,1.82,2.1,1.72,2.42,1.29,45,Bishops School,Sahyadri Hospital,Star Bazaar,PCMC Metro Station,Bund Garden
5775000,6000,3,2,4,yes,no,no,no,yes,0,no,unfurnished,Bengaluru,20,2006,Independent House,11-04-2026,150.3,6624918,962.5,16-30yrs,12.84333,77.5473,63,Moderate Growth,1.21,2.55,1.31,2.05,3.47,37.7,National Public School,Manipal Hospital,More Supermarket,MG Road Metro Station,Cubbon Park
5740000,5400,4,2,2,yes,no,no,no,yes,2,no,unfurnished,Chennai,22,2004,Independent House,29-08-2025,120.2,4758056,1062.96,16-30yrs,13.08887,80.19909,52.7,Moderate Growth,1.3,1.67,0.94,2.64,3.15,43,DAV Public School,Fortis Malar Hospital,Spencers Retail,Guindy Railway Station,Guindy National Park
5740000,4640,4,1,2,yes,no,no,no,no,1,no,semi-furnished,Hyderabad,35,1991,Independent House,01-01-2026,128.4,5482556,1237.07,31-45yrs,17.29144,78.55625,54.7,Moderate Growth,1.91,3.71,1.09,1.68,2.64,35.2,Chirec International,Care Hospitals,Spencers Retail,Secunderabad Railway Station,Indira Park
5740000,5000,3,1,3,yes,no,no,no,yes,0,no,semi-furnished,Bengaluru,27,1999,Independent House,28-12-2025,148.8,6626318,1148,16-30yrs,12.83496,77.61923,69.4,Moderate Growth,1.86,3.71,1.17,2.1,0.92,42.6,National Public School,Manipal Hospital,More Supermarket,MG Road Metro Station,Cubbon Park
5740000,6360,3,1,1,yes,yes,yes,no,yes,2,yes,furnished,Chennai,9,2017,Independent House,24-01-2026,118.7,5016065,902.52,6-15yrs,13.10883,80.22614,68.8,Moderate Growth,1.84,2.02,0.29,0.6,1.77,61.7,DAV Public School,Fortis Malar Hospital,Spencers Retail,Guindy Railway Station,Guindy National Park
5740000,5800,3,2,4,yes,no,no,no,yes,0,no,unfurnished,Chennai,17,2009,Independent House,17-01-2026,117.8,5016065,989.66,16-30yrs,13.03293,80.06068,54.8,Moderate Growth,0.82,1.65,1.55,0.92,3.35,51.3,Chettinad Vidyashram,MIOT International,DMart,Koyambedu Bus Terminus,Elliots Beach Park
5652500,6660,4,2,2,yes,yes,yes,no,no,1,yes,semi-furnished,Pune,25,2001,Independent House,10-07-2025,131.5,4822300,848.72,16-30yrs,18.55513,73.85326,66.3,Moderate Growth,0.99,4.58,1.08,2.03,0.1,48.4,Symbiosis International School,Ruby Hall Clinic,DMart,Pune Railway Station,Empress Garden
5600000,10500,4,2,2,yes,no,no,no,no,1,no,semi-furnished,Bengaluru,22,2004,Independent House,10-06-2026,152.4,6590500,533.33,16-30yrs,12.93444,77.63864,73.4,Moderate Growth,1.5,3.19,0.36,1.08,0.38,61.7,Vidyashilp Academy,Fortis Hospital Bannerghatta,Nilgiris,Indiranagar Metro Station,Lalbagh Botanical Garden
5600000,4800,5,2,3,no,no,yes,yes,no,0,no,unfurnished,Chennai,13,2013,Independent House,28-03-2026,116.3,4340000,1166.67,6-15yrs,13.00416,80.34921,43.3,Moderate Growth,0.1,1.58,0.66,1.17,1.26,72,Chettinad Vidyashram,MIOT International,DMart,Koyambedu Bus Terminus,Elliots Beach Park
5600000,4700,4,1,2,yes,yes,yes,no,yes,1,no,furnished,Hyderabad,11,2015,Independent House,18-06-2026,127.8,5498111,1191.49,6-15yrs,17.29795,78.43925,53.8,Moderate Growth,2.64,0.55,1.67,1.53,2.89,45.4,Delhi Public School Hyderabad,Apollo Health City,Heritage Fresh,Ameerpet Metro Station,KBR National Park
5600000,5000,3,1,4,yes,no,no,no,no,0,no,furnished,Hyderabad,31,1995,Independent House,23-07-2025,128.6,5487788,1120,31-45yrs,17.34896,78.44169,68.4,Moderate Growth,1.82,1.99,0.39,0.15,1.98,62.8,Oakridge International,Yashoda Hospitals,Ratnadeep Supermarket,Miyapur Metro Station,Lumbini Park
5600000,10500,2,1,1,yes,no,no,no,no,1,no,semi-furnished,Pune,12,2014,Independent House,19-04-2026,130.6,5163667,533.33,6-15yrs,18.50126,73.8257,57.4,Moderate Growth,1.71,3.85,2.37,1.51,2.36,30.6,Bishops School,Sahyadri Hospital,Star Bazaar,PCMC Metro Station,Bund Garden
5600000,5500,3,2,2,yes,no,no,no,no,1,no,semi-furnished,Chennai,19,2007,Independent House,15-12-2024,120.5,5020581,1018.18,16-30yrs,13.02506,80.32935,40.1,Moderate Growth,1.18,2.06,0.59,1.94,2.33,52.4,PSBB Senior Secondary,Apollo Hospital Greams Road,Nilgiris,Chennai Central Metro,Semmozhi Poonga
5600000,6360,3,1,3,yes,no,no,no,no,0,yes,semi-furnished,Bengaluru,12,2014,Villa,02-01-2026,148.8,6631918,880.5,6-15yrs,12.95192,77.51237,90.6,Moderate Growth,1.89,1.74,1,0.9,1.59,58.1,Vidyashilp Academy,Fortis Hospital Bannerghatta,Nilgiris,Indiranagar Metro Station,Lalbagh Botanical Garden
5600000,6600,4,2,1,yes,no,yes,no,no,0,yes,semi-furnished,Hyderabad,9,2017,Independent House,30-05-2025,128.8,5498111,848.48,6-15yrs,17.27747,78.4788,76.6,Moderate Growth,1.27,1.68,0.1,0.45,2.68,63.7,Chirec International,Care Hospitals,Spencers Retail,Secunderabad Railway Station,Indira Park
5600000,5136,3,1,2,yes,yes,yes,no,yes,0,yes,unfurnished,Chennai,4,2022,Independent House,07-07-2024,121.9,5020581,1090.34,0-5yrs,13.08371,80.2059,74.3,Moderate Growth,2.96,2.89,0.98,2.43,4.75,17.6,PSBB Senior Secondary,Apollo Hospital Greams Road,Nilgiris,Chennai Central Metro,Semmozhi Poonga
5565000,4400,4,1,2,yes,no,no,no,yes,2,yes,semi-furnished,Chennai,25,2001,Independent House,06-04-2025,120.4,4777500,1264.77,16-30yrs,12.95714,80.2895,66,Moderate Growth,1.91,3.86,0.79,1.61,2.23,38.9,DAV Public School,Fortis Malar Hospital,Spencers Retail,Guindy Railway Station,Guindy National Park
5565000,5400,5,1,2,yes,yes,yes,no,yes,0,yes,furnished,Pune,6,2020,Independent House,18-02-2025,131.5,5565000,1030.56,6-15yrs,18.50683,73.74787,72.7,Moderate Growth,0.36,0.94,1.28,0.53,2.85,65,Bishops School,Sahyadri Hospital,Star Bazaar,PCMC Metro Station,Bund Garden
5530000,3300,3,3,2,yes,no,yes,no,no,0,no,semi-furnished,Hyderabad,31,1995,Independent House,26-02-2026,131,5489909,1675.76,31-45yrs,17.43381,78.51303,52.9,Moderate Growth,2.37,2.21,1.28,0.95,1.55,50.9,Delhi Public School Hyderabad,Apollo Health City,Heritage Fresh,Ameerpet Metro Station,KBR National Park
5530000,3650,3,2,2,yes,no,no,no,no,2,no,semi-furnished,Hyderabad,19,2007,Independent House,19-12-2025,122.4,5489909,1515.07,16-30yrs,17.46144,78.45193,44.8,Moderate Growth,1.32,2.43,1.02,0.15,3.7,49.3,Oakridge International,Yashoda Hospitals,Ratnadeep Supermarket,Miyapur Metro Station,Lumbini Park
5530000,6100,3,2,1,yes,no,yes,no,no,2,yes,furnished,Bengaluru,11,2015,Independent House,25-04-2026,152.8,6634718,906.56,6-15yrs,13.09161,77.57892,92.9,Moderate Growth,0.95,1.37,1.84,0.1,1.56,65.8,Bishop Cotton School,Apollo Hospital,Namdhari Fresh,Majestic Bus Station,JP Park
