price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus,location,property_age_years,year_built,property_type,sale_date,local_market_index,comparable_sale_price,price_per_sqft,age_band,latitude,longitude,demand_index,growth_rate_zone,distance_to_school_km,distance_to_hospital_km,distance_to_supermarket_km,distance_to_transit_km,distance_to_park_km,location_convenience_score,nearest_school,nearest_hospital,nearest_supermarket,nearest_transit_station,nearest_park
4060000,4340,3,1,1,yes,no,no,no,no,0,no,semi-furnished,Coimbatore,28,1998,Independent House,2025-08-07,88.3,3565662.0,935.48,16-30yrs,10.96346,76.98731,41.2,High Growth,1.53,3.76,1.12,0.72,1.13,51.4,PSG Public School,PSG Hospitals,DMart,Coimbatore Junction,VOC Park
4060000,3000,4,1,3,yes,no,yes,no,yes,2,no,semi-furnished,Chennai,28,1998,Independent House,2026-01-05,122.4,4944722.0,1353.33,16-30yrs,13.104,80.28482,40.3,Moderate Growth,2.33,3.65,1.38,1.62,1.48,38.5,DAV Public School,Fortis Malar Hospital,Spencers Retail,Guindy Railway Station,Guindy National Park
4060000,4320,3,1,2,yes,no,no,no,no,2,yes,furnished,Ahmedabad,3,2023,Independent House,2026-02-18,106.3,4570192.0,939.81,0-5yrs,23.06718,72.64301,78.0,High Growth,1.65,1.75,0.1,1.01,1.24,66.2,Udgam School,CIMS Hospital,Star Bazaar,Kalupur Bus Stand,Law Garden
4025000,3630,3,2,2,yes,no,no,yes,no,2,no,semi-furnished,Chennai,39,1987,Independent House,2025-01-30,118.4,5071387.0,1108.82,31-45yrs,13.09822,80.16998,50.1,Moderate Growth,1.03,1.63,0.1,0.89,2.21,65.5,PSBB Senior Secondary,Apollo Hospital Greams Road,Nilgiris,Chennai Central Metro,Semmozhi Poonga
4025000,3460,3,2,1,yes,no,yes,no,yes,1,no,furnished,Coimbatore,18,2008,Apartment,2026-02-22,95.1,3566723.0,1163.29,16-30yrs,10.9532,76.87416,44.7,High Growth,1.95,3.1,1.42,3.09,0.48,41.0,Sri Ramakrishna Vidyalaya,KMCH,Reliance Fresh,Gandhipuram Bus Stand,Selvachintamani Park
4025000,5400,3,1,1,yes,no,no,no,no,3,no,semi-furnished,Ahmedabad,34,1992,Independent House,2026-02-03,110.7,4571538.0,745.37,31-45yrs,22.94136,72.42824,37.7,High Growth,1.33,2.48,0.87,1.5,2.21,50.7,Udgam School,CIMS Hospital,Star Bazaar,Kalupur Bus Stand,Law Garden
4007500,4500,3,1,2,no,no,yes,no,yes,0,no,semi-furnished,Coimbatore,1,2025,Independent House,2024-07-07,90.1,3567253.0,890.56,0-5yrs,11.05853,76.9983,33.7,High Growth,1.33,2.15,1.82,2.44,2.02,42.6,PSG Public School,PSG Hospitals,DMart,Coimbatore Junction,VOC Park
4007500,3460,4,1,2,yes,no,no,no,yes,0,no,semi-furnished,Chennai,9,2017,Independent House,2026-07-07,112.6,4950556.0,1158.24,6-15yrs,13.07891,80.26937,36.0,Moderate Growth,1.74,3.74,1.29,2.9,0.99,37.3,DAV Public School,Fortis Malar Hospital,Spencers Retail,Guindy Railway Station,Guindy National Park
3990000,4100,4,1,1,no,no,yes,no,no,0,no,unfurnished,Ahmedabad,1,2025,Independent House,2026-05-17,107.7,4421200.0,973.17,0-5yrs,22.9076,72.52659,41.1,High Growth,2.79,1.27,1.25,1.93,1.01,51.5,Udgam School,CIMS Hospital,Star Bazaar,Kalupur Bus Stand,Law Garden
3990000,6480,3,1,2,no,no,no,no,yes,1,no,semi-furnished,Madurai,2,2024,Independent House,2026-03-08,75.1,2934043.0,615.74,0-5yrs,10.00717,78.06903,26.8,High Growth,2.25,2.03,1.12,2.28,3.59,33.7,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
3990000,4500,3,2,2,no,no,yes,no,yes,0,no,semi-furnished,Coimbatore,27,1999,Independent House,2024-09-01,94.4,3567783.0,886.67,16-30yrs,11.07107,76.91575,38.4,High Growth,3.07,3.85,1.34,2.04,2.85,22.7,Sri Ramakrishna Vidyalaya,KMCH,Reliance Fresh,Gandhipuram Bus Stand,Selvachintamani Park
3990000,3960,3,1,2,yes,no,no,no,no,0,no,furnished,Coimbatore,25,2001,Independent House,2026-06-19,93.3,3567783.0,1007.58,16-30yrs,10.99993,76.89085,47.0,High Growth,3.19,2.6,0.66,2.31,2.41,34.3,Stanes School,Ganga Hospital,Kovai Pazhamudir Nilayam,Peelamedu Railway Station,TNAU Botanical Garden
3990000,4050,2,1,2,yes,yes,yes,no,no,0,yes,unfurnished,Ahmedabad,17,2009,Independent House,2026-07-05,110.3,4124077.0,985.19,16-30yrs,23.00428,72.5489,63.2,High Growth,1.56,3.18,0.82,1.81,1.02,50.7,Anand Niketan School,Sterling Hospital,DMart,Ahmedabad Railway Station,Kankaria Lake Garden
3920000,7260,3,2,1,yes,yes,yes,no,no,3,no,furnished,Ahmedabad,18,2008,Independent House,2026-06-24,105.8,4575577.0,539.94,16-30yrs,23.0387,72.5368,44.0,High Growth,1.23,1.69,1.72,1.97,1.65,51.4,Delhi Public School Bopal,Zydus Hospital,Reliance Smart,Vastrapur Metro Station,Sabarmati Riverfront
3920000,5500,4,1,2,yes,yes,yes,no,no,0,no,semi-furnished,Coimbatore,15,2011,Independent House,2026-06-14,88.9,3591875.0,712.73,6-15yrs,10.96871,77.0531,33.9,High Growth,1.12,3.84,1.14,1.77,0.7,49.6,Stanes School,Ganga Hospital,Kovai Pazhamudir Nilayam,Peelamedu Railway Station,TNAU Botanical Garden
3920000,3000,3,1,2,yes,no,no,no,no,0,no,semi-furnished,Coimbatore,37,1989,Independent House,2026-06-28,88.6,3569905.0,1306.67,31-45yrs,10.92242,76.97843,49.5,High Growth,1.98,1.81,1.5,1.12,0.18,61.3,PSG Public School,PSG Hospitals,DMart,Coimbatore Junction,VOC Park
3920000,3290,2,1,1,yes,no,no,yes,no,1,no,furnished,Madurai,16,2010,Apartment,2026-01-25,80.4,2922733.0,1191.49,16-30yrs,9.94778,78.0625,24.7,High Growth,2.89,4.94,1.37,1.34,1.69,28.1,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
3920000,3816,2,1,1,yes,no,yes,no,yes,2,no,furnished,Madurai,6,2020,Apartment,2025-12-02,84.9,2922733.0,1027.25,6-15yrs,9.82446,78.07893,41.1,High Growth,3.32,3.8,1.04,1.05,1.41,37.6,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
3920000,8080,3,1,1,yes,no,no,no,yes,2,no,semi-furnished,Coimbatore,1,2025,Independent House,2026-04-19,92.1,3569905.0,485.15,0-5yrs,11.04415,77.03973,19.5,High Growth,0.65,3.81,0.73,1.96,0.81,53.2,PSG Public School,PSG Hospitals,DMart,Coimbatore Junction,VOC Park
3920000,2145,4,2,1,yes,no,yes,no,no,0,yes,unfurnished,Madurai,11,2015,Apartment,2026-03-03,82.4,2809500.0,1827.51,6-15yrs,9.82432,78.15147,38.3,High Growth,2.74,4.82,1.82,2.72,0.76,24.4,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
3885000,3780,2,1,2,yes,yes,yes,no,no,0,no,semi-furnished,Madurai,39,1987,Independent House,2026-06-13,79.8,2923317.0,1027.78,31-45yrs,9.91826,78.14046,32.3,High Growth,2.98,3.41,0.77,0.83,2.55,38.0,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
3885000,3180,4,2,2,yes,no,no,no,no,0,no,furnished,Kochi,33,1993,Independent House,2026-03-27,105.9,3599400.0,1221.7,31-45yrs,9.9217,76.31775,40.8,High Growth,4.14,2.01,1.5,1.07,1.55,39.6,Choice School,Amrita Institute of Medical Sciences,Lulu Hypermarket,Kochi Metro - MG Road,Subhash Park
3850000,5300,5,2,2,yes,no,no,no,no,0,no,semi-furnished,Madurai,34,1992,Independent House,2026-01-04,84.7,1960000.0,726.42,31-45yrs,10.04998,78.23083,55.5,High Growth,1.84,4.38,0.26,0.7,0.34,55.8,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
3850000,3180,2,2,1,yes,no,yes,no,no,2,no,semi-furnished,Ahmedabad,38,1988,Apartment,2025-08-12,100.2,4134846.0,1210.69,31-45yrs,22.94799,72.48619,59.9,High Growth,1.6,2.9,1.28,1.37,3.74,36.0,Udgam School,CIMS Hospital,Star Bazaar,Kalupur Bus Stand,Law Garden
3850000,7152,3,1,2,yes,no,no,no,yes,0,no,furnished,Madurai,26,2000,Independent House,2026-07-07,80.5,2936843.0,538.31,16-30yrs,9.82615,78.0676,17.2,High Growth,0.44,4.94,1.7,2.77,0.23,40.7,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
3850000,4080,2,1,1,yes,no,no,no,no,0,no,semi-furnished,Madurai,18,2008,Independent House,2026-01-31,84.8,2923900.0,943.63,16-30yrs,9.87997,77.99796,23.0,High Growth,1.2,3.32,0.94,1.44,2.49,44.8,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
3850000,3850,2,1,1,yes,no,no,no,no,0,no,semi-furnished,Coimbatore,30,1996,Apartment,2026-04-10,87.6,3480591.0,1000.0,16-30yrs,10.93814,76.99044,31.8,High Growth,0.82,4.51,0.25,1.93,1.03,49.8,Stanes School,Ganga Hospital,Kovai Pazhamudir Nilayam,Peelamedu Railway Station,TNAU Botanical Garden
3850000,2015,3,1,2,yes,no,yes,no,no,0,yes,semi-furnished,Ahmedabad,15,2011,Independent House,2025-03-15,106.1,4578269.0,1910.67,6-15yrs,22.98122,72.54488,71.1,High Growth,0.72,1.43,0.96,0.1,2.28,67.7,Anand Niketan School,Sterling Hospital,DMart,Ahmedabad Railway Station,Kankaria Lake Garden
3850000,2176,2,1,2,yes,yes,no,no,no,0,yes,semi-furnished,Madurai,27,1999,Independent House,2025-08-27,84.9,2923900.0,1769.3,16-30yrs,9.95466,78.07277,55.7,High Growth,0.89,1.12,1.21,1.34,1.93,61.8,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
3836000,3350,3,1,2,yes,no,no,no,no,0,no,unfurnished,Madurai,34,1992,Independent House,2025-11-27,71.8,2937123.0,1145.07,31-45yrs,9.97924,78.06644,27.6,High Growth,0.4,1.13,1.0,2.14,3.34,52.9,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
3815000,3150,2,2,1,no,no,yes,no,no,0,no,semi-furnished,Kochi,38,1988,Apartment,2026-04-17,97.7,3871875.0,1211.11,31-45yrs,10.04737,76.31569,26.7,High Growth,1.88,4.09,0.9,1.15,2.12,40.4,Choice School,Amrita Institute of Medical Sciences,Lulu Hypermarket,Kochi Metro - MG Road,Subhash Park
3780000,4820,3,1,2,yes,no,no,no,no,0,no,semi-furnished,Madurai,33,1993,Independent House,2024-11-12,81.8,2938243.0,784.23,31-45yrs,9.87363,78.10985,23.3,High Growth,2.42,0.37,2.01,0.24,1.36,62.4,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
3780000,3420,2,1,2,yes,no,no,yes,no,1,no,semi-furnished,Madurai,24,2002,Independent House,2026-06-26,80.8,2925067.0,1105.26,16-30yrs,10.1099,78.08266,8.0,High Growth,3.03,0.68,1.41,2.33,4.22,31.4,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
3780000,3600,2,1,1,yes,no,no,no,no,0,no,semi-furnished,Kochi,15,2011,Apartment,2026-06-09,98.9,3874062.0,1050.0,6-15yrs,10.06995,76.35518,26.3,High Growth,1.88,1.12,1.08,1.61,2.14,54.0,Choice School,Amrita Institute of Medical Sciences,Lulu Hypermarket,Kochi Metro - MG Road,Subhash Park
3780000,5830,2,1,1,yes,no,no,no,no,2,no,unfurnished,Coimbatore,30,1996,Independent House,2026-03-05,92.0,3483773.0,648.37,16-30yrs,11.00255,76.88257,38.6,High Growth,2.87,3.16,1.81,3.13,1.84,24.7,Sri Ramakrishna Vidyalaya,KMCH,Reliance Fresh,Gandhipuram Bus Stand,Selvachintamani Park
3780000,2856,3,1,3,yes,no,no,no,no,0,yes,furnished,Madurai,12,2014,Independent House,2026-06-04,82.4,2938243.0,1323.53,6-15yrs,9.7648,78.03129,51.7,High Growth,2.67,3.17,1.17,1.03,1.76,42.4,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
3780000,8400,2,1,1,yes,no,no,no,no,1,no,furnished,Kochi,1,2025,Independent House,2024-07-07,96.9,3874062.0,450.0,0-5yrs,9.92538,76.44893,27.2,High Growth,0.42,1.94,0.88,1.56,1.36,63.8,Choice School,Amrita Institute of Medical Sciences,Lulu Hypermarket,Kochi Metro - MG Road,Subhash Park
3773000,8250,3,1,1,yes,no,no,no,no,2,no,furnished,Ahmedabad,24,2002,Independent House,2025-06-03,106.9,4581231.0,457.33,16-30yrs,23.02758,72.54566,43.5,High Growth,1.55,3.77,1.78,1.24,2.37,37.0,Delhi Public School Bopal,Zydus Hospital,Reliance Smart,Vastrapur Metro Station,Sabarmati Riverfront
3773000,2520,5,2,1,no,no,yes,no,yes,1,no,furnished,Coimbatore,1,2025,Apartment,2026-04-24,90.1,3773000.0,1497.22,0-5yrs,10.85585,76.91776,47.2,High Growth,0.62,3.12,1.0,1.61,3.67,41.1,Stanes School,Ganga Hospital,Kovai Pazhamudir Nilayam,Peelamedu Railway Station,TNAU Botanical Garden
3773000,6930,4,1,2,no,no,no,no,no,1,no,furnished,Ahmedabad,5,2021,Independent House,2025-11-27,104.3,4464600.0,544.44,0-5yrs,23.02767,72.52048,42.7,High Growth,0.9,4.32,1.82,0.1,3.57,37.0,Anand Niketan School,Sterling Hospital,DMart,Ahmedabad Railway Station,Kankaria Lake Garden
3745000,3480,2,1,1,yes,no,no,no,no,0,yes,semi-furnished,Ahmedabad,17,2009,Apartment,2024-07-07,101.1,4142923.0,1076.15,16-30yrs,23.00849,72.56182,52.3,High Growth,1.88,3.76,0.78,2.54,2.19,34.5,Delhi Public School Bopal,Zydus Hospital,Reliance Smart,Vastrapur Metro Station,Sabarmati Riverfront
3710000,3600,3,1,1,yes,no,no,no,no,1,no,unfurnished,Kochi,10,2016,Apartment,2025-01-15,93.3,3843000.0,1030.56,6-15yrs,9.8762,76.32209,40.7,High Growth,1.72,1.96,1.46,2.11,2.72,41.4,Chinmaya Vidyalaya,Aster Medcity,Margin Free Market,Vytilla Mobility Hub,Rajendra Maidan
3710000,4040,2,1,1,yes,no,no,no,no,0,no,semi-furnished,Madurai,17,2009,Independent House,2025-11-20,78.0,2926233.0,918.32,16-30yrs,9.96906,78.17254,32.4,High Growth,3.38,3.24,2.13,1.46,2.96,22.6,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
3710000,6020,3,1,1,yes,no,no,no,no,0,no,semi-furnished,Kochi,20,2006,Independent House,2024-11-29,98.8,3843000.0,616.28,16-30yrs,10.00157,76.30538,39.2,High Growth,3.81,2.65,1.56,1.29,1.37,37.2,St. Teresas School,Lakeshore Hospital,Nilgiris,Ernakulam Junction,Marine Drive Walkway
3710000,4050,2,1,1,yes,no,no,no,no,0,no,furnished,Kochi,19,2007,Independent House,2024-07-07,97.8,3878438.0,916.05,16-30yrs,9.89717,76.2478,33.8,High Growth,2.32,3.56,1.64,2.1,3.75,21.4,Chinmaya Vidyalaya,Aster Medcity,Margin Free Market,Vytilla Mobility Hub,Rajendra Maidan
3710000,3584,2,1,1,yes,no,no,yes,no,0,no,semi-furnished,Kochi,5,2021,Apartment,2025-08-01,93.6,3878438.0,1035.16,0-5yrs,9.94726,76.16299,32.6,High Growth,1.73,3.24,1.61,1.97,2.4,35.6,Choice School,Amrita Institute of Medical Sciences,Lulu Hypermarket,Kochi Metro - MG Road,Subhash Park
3703000,3120,3,1,2,no,no,yes,yes,no,0,no,semi-furnished,Kochi,34,1992,Independent House,2026-06-21,99.9,3843250.0,1186.86,31-45yrs,9.88536,76.28711,39.9,High Growth,1.71,2.89,1.81,1.24,0.12,54.3,St. Teresas School,Lakeshore Hospital,Nilgiris,Ernakulam Junction,Marine Drive Walkway
3703000,5450,2,1,1,yes,no,no,no,no,0,no,furnished,Coimbatore,1,2025,Independent House,2026-03-01,94.1,3487273.0,679.45,0-5yrs,10.96174,77.06212,31.8,High Growth,1.92,3.93,1.38,1.52,2.82,32.0,Stanes School,Ganga Hospital,Kovai Pazhamudir Nilayam,Peelamedu Railway Station,TNAU Botanical Garden
3675000,3630,2,1,1,yes,no,yes,no,no,0,no,furnished,Madurai,1,2025,Apartment,2025-04-09,80.2,2926817.0,1012.4,0-5yrs,9.93076,78.19465,39.9,High Growth,2.39,2.93,1.55,1.88,1.07,42.3,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
3675000,3630,2,1,1,yes,no,no,no,yes,0,no,unfurnished,Ahmedabad,10,2016,Apartment,2026-05-03,99.8,4148308.0,1012.4,6-15yrs,23.05914,72.55962,46.2,High Growth,1.11,3.65,1.08,1.19,2.28,45.3,Delhi Public School Bopal,Zydus Hospital,Reliance Smart,Vastrapur Metro Station,Sabarmati Riverfront
3675000,5640,2,1,1,no,no,no,no,no,0,no,semi-furnished,Ahmedabad,11,2015,Independent House,2025-04-20,102.9,4148308.0,651.6,6-15yrs,22.98307,72.62758,49.4,High Growth,2.28,2.75,2.35,1.24,2.61,34.0,Udgam School,CIMS Hospital,Star Bazaar,Kalupur Bus Stand,Law Garden
3675000,3600,2,1,1,yes,no,no,no,no,0,no,furnished,Madurai,18,2008,Apartment,2026-06-05,84.6,2926817.0,1020.83,16-30yrs,9.77024,78.09282,47.7,High Growth,1.55,2.54,0.68,1.18,1.64,55.4,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
3640000,4280,2,1,1,yes,no,no,no,yes,2,no,semi-furnished,Ahmedabad,13,2013,Independent House,2026-06-25,106.6,4151000.0,850.47,6-15yrs,23.0635,72.56754,55.1,High Growth,2.61,3.68,1.63,1.18,2.13,34.0,Delhi Public School Bopal,Zydus Hospital,Reliance Smart,Vastrapur Metro Station,Sabarmati Riverfront
3640000,3570,3,1,2,yes,no,yes,no,no,0,no,semi-furnished,Madurai,31,1995,Independent House,2026-03-08,79.2,2941043.0,1019.61,31-45yrs,9.81344,78.03339,40.1,High Growth,3.15,4.06,0.65,0.5,3.47,30.5,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
3640000,3180,3,1,2,no,no,yes,no,no,0,no,semi-furnished,Ahmedabad,11,2015,Independent House,2026-06-28,109.6,4586346.0,1144.65,6-15yrs,23.03104,72.54932,47.0,High Growth,3.37,4.26,1.54,0.77,0.56,38.3,Anand Niketan School,Sterling Hospital,DMart,Ahmedabad Railway Station,Kankaria Lake Garden
3640000,3000,2,1,2,yes,no,no,no,yes,0,no,furnished,Kochi,8,2018,Independent House,2024-07-07,102.0,3882812.0,1213.33,6-15yrs,10.05573,76.27714,38.7,High Growth,1.71,3.68,2.11,1.91,0.1,44.1,St. Teresas School,Lakeshore Hospital,Nilgiris,Ernakulam Junction,Marine Drive Walkway
3640000,3520,2,2,1,yes,no,yes,no,no,0,no,semi-furnished,Ahmedabad,8,2018,Apartment,2025-04-26,102.8,4151000.0,1034.09,6-15yrs,23.02132,72.55957,59.0,High Growth,0.5,2.31,0.52,2.01,1.7,58.6,Udgam School,CIMS Hospital,Star Bazaar,Kalupur Bus Stand,Law Garden
3640000,5960,3,1,2,yes,yes,yes,no,no,0,no,unfurnished,Madurai,4,2022,Independent House,2025-05-30,79.8,2941043.0,610.74,0-5yrs,9.84192,78.1737,23.7,High Growth,0.27,3.39,2.59,1.69,1.95,41.9,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
3640000,4130,3,2,2,yes,no,no,no,no,2,no,semi-furnished,Madurai,40,1986,Independent House,2025-11-01,80.2,2941043.0,881.36,31-45yrs,9.82292,78.25166,24.3,High Growth,1.71,3.33,0.72,0.1,4.62,38.4,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
3640000,2850,3,2,2,no,no,yes,no,no,0,yes,unfurnished,Madurai,4,2022,Independent House,2026-05-08,80.5,2941043.0,1277.19,0-5yrs,10.00713,78.21231,37.4,High Growth,0.51,0.64,0.76,0.35,3.14,68.3,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
3640000,2275,3,1,3,yes,no,no,yes,yes,0,yes,semi-furnished,Madurai,22,2004,Independent House,2026-01-06,84.9,2941043.0,1600.0,16-30yrs,9.92401,78.09845,48.3,High Growth,0.27,1.37,1.4,1.84,2.47,56.8,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
3633000,3520,3,1,1,yes,no,no,no,no,2,yes,unfurnished,Madurai,3,2023,Apartment,2025-11-22,83.3,2941183.0,1032.1,0-5yrs,9.96298,78.06862,49.2,High Growth,1.44,4.55,0.55,2.85,1.83,34.0,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
3605000,4500,2,1,1,yes,no,no,no,no,0,no,semi-furnished,Coimbatore,32,1994,Independent House,2026-01-02,92.6,3491727.0,801.11,31-45yrs,11.08164,76.91011,43.7,High Growth,0.9,2.73,1.84,2.55,0.1,52.3,Stanes School,Ganga Hospital,Kovai Pazhamudir Nilayam,Peelamedu Railway Station,TNAU Botanical Garden
3605000,4000,2,1,1,yes,no,no,no,no,0,yes,semi-furnished,Coimbatore,3,2023,Independent House,2026-04-23,92.0,3491727.0,901.25,0-5yrs,11.01337,76.88735,48.4,High Growth,2.39,0.1,1.5,1.35,0.6,65.1,PSG Public School,PSG Hospitals,DMart,Coimbatore Junction,VOC Park
3570000,3150,3,1,2,yes,no,yes,no,no,0,no,furnished,Kochi,22,2004,Independent House,2026-01-07,103.1,3848000.0,1133.33,16-30yrs,9.9096,76.26968,26.9,High Growth,3.98,2.91,0.1,1.39,1.81,40.1,St. Teresas School,Lakeshore Hospital,Nilgiris,Ernakulam Junction,Marine Drive Walkway
3570000,4500,4,2,2,yes,no,yes,no,no,2,no,furnished,Kochi,24,2002,Independent House,2026-01-20,94.8,3662400.0,793.33,16-30yrs,9.86489,76.29678,39.1,High Growth,1.65,3.08,0.37,1.24,2.24,49.6,Chinmaya Vidyalaya,Aster Medcity,Margin Free Market,Vytilla Mobility Hub,Rajendra Maidan
3570000,4500,2,1,1,no,no,no,no,no,0,no,furnished,Madurai,27,1999,Independent House,2024-07-07,83.1,2928567.0,793.33,16-30yrs,9.70942,78.13261,38.5,High Growth,2.17,1.31,0.82,3.07,1.59,47.3,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
3570000,3640,2,1,1,yes,no,no,no,no,0,no,unfurnished,Madurai,19,2007,Apartment,2024-12-15,75.5,2928567.0,980.77,16-30yrs,9.81894,78.13336,27.1,High Growth,0.38,6.17,1.64,1.92,2.3,27.0,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
3535000,3850,3,1,1,yes,no,no,no,no,2,no,unfurnished,Coimbatore,21,2005,Apartment,2026-02-02,86.0,3581571.0,918.18,16-30yrs,11.01193,76.96687,31.1,High Growth,2.13,4.5,0.62,0.86,2.91,35.2,Stanes School,Ganga Hospital,Kovai Pazhamudir Nilayam,Peelamedu Railway Station,TNAU Botanical Garden
3500000,4240,3,1,2,yes,no,no,no,yes,0,no,semi-furnished,Madurai,2,2024,Independent House,2025-11-06,81.8,2943843.0,825.47,0-5yrs,9.91293,78.11056,34.6,High Growth,1.23,4.01,0.84,2.46,1.31,42.1,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
3500000,3650,3,1,2,yes,no,no,no,no,0,no,unfurnished,Coimbatore,18,2008,Independent House,2025-07-28,91.3,3582632.0,958.9,16-30yrs,11.04505,76.90384,46.3,High Growth,0.78,2.52,1.59,2.21,1.52,49.3,Sri Ramakrishna Vidyalaya,KMCH,Reliance Fresh,Gandhipuram Bus Stand,Selvachintamani Park
3500000,4600,4,1,2,yes,no,no,no,no,0,no,semi-furnished,Coimbatore,28,1998,Independent House,2026-06-29,89.7,3644375.0,760.87,16-30yrs,11.00793,77.07653,33.5,High Growth,0.1,3.6,0.66,0.1,1.03,67.7,Stanes School,Ganga Hospital,Kovai Pazhamudir Nilayam,Peelamedu Railway Station,TNAU Botanical Garden
3500000,2135,3,2,2,no,no,no,no,no,0,no,unfurnished,Coimbatore,22,2004,Independent House,2024-12-21,88.3,3582632.0,1639.34,16-30yrs,11.02796,77.02913,22.0,High Growth,3.73,4.33,1.6,1.18,3.64,14.9,PSG Public School,PSG Hospitals,DMart,Coimbatore Junction,VOC Park
3500000,3036,3,1,2,yes,no,yes,no,no,0,no,semi-furnished,Coimbatore,21,2005,Independent House,2025-03-03,88.8,3582632.0,1152.83,16-30yrs,11.07195,76.89222,29.1,High Growth,0.34,3.67,0.43,2.59,0.1,58.1,Sri Ramakrishna Vidyalaya,KMCH,Reliance Fresh,Gandhipuram Bus Stand,Selvachintamani Park
3500000,3990,3,1,2,yes,no,no,no,no,0,no,semi-furnished,Coimbatore,6,2020,Independent House,2026-02-05,94.1,3582632.0,877.19,6-15yrs,10.95485,76.89243,34.9,High Growth,0.73,2.06,1.95,2.42,2.73,41.9,Stanes School,Ganga Hospital,Kovai Pazhamudir Nilayam,Peelamedu Railway Station,TNAU Botanical Garden
3500000,7424,3,1,1,no,no,no,no,no,0,no,unfurnished,Kochi,1,2025,Independent House,2026-03-05,96.8,3850500.0,471.44,0-5yrs,9.9111,76.22626,23.2,High Growth,2.05,3.39,2.36,0.61,3.1,32.3,Choice School,Amrita Institute of Medical Sciences,Lulu Hypermarket,Kochi Metro - MG Road,Subhash Park
3500000,3480,3,1,1,no,no,no,no,yes,0,no,unfurnished,Madurai,2,2024,Apartment,2026-04-19,87.2,2943843.0,1005.75,0-5yrs,9.8127,78.12211,38.9,High Growth,2.15,3.04,0.54,1.61,0.1,56.3,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
3500000,3600,6,1,2,yes,no,no,no,no,1,no,unfurnished,Coimbatore,12,2014,Independent House,2026-01-27,92.4,3500000.0,972.22,6-15yrs,11.0849,77.04393,29.2,High Growth,2.27,3.42,0.1,2.47,1.6,42.0,Stanes School,Ganga Hospital,Kovai Pazhamudir Nilayam,Peelamedu Railway Station,TNAU Botanical Garden
3500000,3640,2,1,1,yes,no,no,no,no,1,no,semi-furnished,Madurai,26,2000,Apartment,2026-06-26,83.4,2929733.0,961.54,16-30yrs,9.92789,78.19084,34.9,High Growth,2.02,1.57,0.21,1.94,3.26,47.1,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
